date,percent_available,region_name,bed_type,total_capacity,total_available,in_use,percent_in_use,report_date
2023-02-18,0.15625,South Central,Adult Intensive Care Unit,32,5,27,0.84375,2023-11-09
2021-07-19,0.457894737,West Central,Medical and Surgical,190,87,103,0.542105263,2023-11-09
2023-04-11,0.31147541,West Central,Medical and Surgical,183,57,126,0.68852459,2023-11-09
2023-01-27,0.277777778,Southwest,Adult Intensive Care Unit,18,5,13,0.722222222,2023-11-09
2021-03-04,0.294117647,Central,Adult Intensive Care Unit,102,30,72,0.705882353,2023-11-09
2022-01-04,0.142857143,Southwest,Adult Intensive Care Unit,21,3,18,0.857142857,2023-11-09
2022-08-04,0.285714286,Northeast,Pediatric Intensive Care Unit,7,2,5,0.714285714,2023-11-09
2022-09-23,0.034090909,Northeast,Adult Intensive Care Unit,88,3,85,0.965909091,2023-11-09
2020-09-15,0.121468927,Metro,Pediatrics,354,43,311,0.878531073,2023-11-09
2022-03-01,0.217391304,South Central,Adult Intensive Care Unit,23,5,18,0.782608696,2023-11-09
2022-04-01,0.145631068,Central,Adult Intensive Care Unit,103,15,88,0.854368932,2023-11-09
2023-03-16,0.107758621,Northeast,Medical and Surgical,696,75,621,0.892241379,2023-11-09
2023-10-07,0.083694084,Central,Medical and Surgical,693,58,635,0.916305916,2023-11-09
2023-09-13,0.019441831,Metro,Medical and Surgical,3189,62,3127,0.980558169,2023-11-09
2023-02-01,0.15625,South Central,Adult Intensive Care Unit,32,5,27,0.84375,2023-11-09
2023-02-26,0.388888889,Southwest,Adult Intensive Care Unit,18,7,11,0.611111111,2023-11-09
2022-07-22,0.714285714,Northeast,Pediatric Intensive Care Unit,7,5,2,0.285714286,2023-11-09
2022-08-02,0.034383954,Southeast,Medical and Surgical,1047,36,1011,0.965616046,2023-11-09
2023-09-05,0.25,South Central,Pediatrics,4,1,3,0.75,2023-11-09
2023-03-24,0.21875,South Central,Adult Intensive Care Unit,32,7,25,0.78125,2023-11-09
2021-02-09,0.115789474,Northeast,Adult Intensive Care Unit,95,11,84,0.884210526,2023-11-09
2023-03-11,0.168181818,Northwest,Medical and Surgical,220,37,183,0.831818182,2023-11-09
2023-02-15,0.388888889,Southwest,Adult Intensive Care Unit,18,7,11,0.611111111,2023-11-09
2022-11-07,0.045454545,Northeast,Adult Intensive Care Unit,88,4,84,0.954545455,2023-11-09
2022-07-24,0.29153605,Southwest,Medical and Surgical,319,93,226,0.70846395,2023-11-09
2022-07-31,0.029469548,Metro,Adult Intensive Care Unit,509,15,494,0.970530452,2023-11-09
2020-10-29,0.285714286,Northeast,Pediatric Intensive Care Unit,7,2,5,0.714285714,2023-11-09
2020-10-29,0.372093023,Southwest,Medical and Surgical,387,144,243,0.627906977,2023-11-09
2022-02-03,0.086956522,South Central,Adult Intensive Care Unit,23,2,21,0.913043478,2023-11-09
2021-08-14,0,Central,Pediatric Intensive Care Unit,5,0,5,1,2023-11-09
2022-08-17,1,Northeast,Pediatric Intensive Care Unit,7,7,0,0,2023-11-09
2021-12-25,0.118181818,Metro,Pediatric Intensive Care Unit,110,13,97,0.881818182,2023-11-09
2023-03-13,0.388888889,Southwest,Adult Intensive Care Unit,18,7,11,0.611111111,2023-11-09
2023-10-27,0.322404372,West Central,Medical and Surgical,183,59,124,0.677595628,2023-11-09
2020-09-10,0.046153846,Southeast,Pediatrics,65,3,62,0.953846154,2023-11-09
2022-02-26,0.428571429,Southwest,Adult Intensive Care Unit,21,9,12,0.571428571,2023-11-09
2021-03-24,0.178571429,Central,Pediatrics,28,5,23,0.821428571,2023-11-09
2023-03-11,0.28125,South Central,Adult Intensive Care Unit,32,9,23,0.71875,2023-11-09
2023-01-06,0.036363636,Metro,Pediatric Intensive Care Unit,110,4,106,0.963636364,2023-11-09
2021-11-04,0.294460641,Southwest,Medical and Surgical,343,101,242,0.705539359,2023-11-09
2020-09-06,0.357320099,South Central,Medical and Surgical,403,144,259,0.642679901,2023-11-09
2021-03-24,0.2,Central,Pediatric Intensive Care Unit,5,1,4,0.8,2023-11-09
2023-01-16,0.25,West Central,Pediatrics,8,2,6,0.75,2023-11-09
2022-12-02,0.037518038,Central,Medical and Surgical,693,26,667,0.962481962,2023-11-09
2021-11-27,0.007604563,Metro,Adult Intensive Care Unit,526,4,522,0.992395437,2023-11-09
2022-11-16,0.038961039,Central,Medical and Surgical,693,27,666,0.961038961,2023-11-09
2020-10-06,0.523809524,Southwest,Adult Intensive Care Unit,21,11,10,0.476190476,2023-11-09
2022-11-21,0.024832856,Southeast,Medical and Surgical,1047,26,1021,0.975167144,2023-11-09
2022-12-16,0.236421725,Southwest,Medical and Surgical,313,74,239,0.763578275,2023-11-09
2021-01-22,0.466942149,Northwest,Medical and Surgical,242,113,129,0.533057851,2023-11-09
2022-09-13,0.009090909,Metro,Pediatric Intensive Care Unit,110,1,109,0.990909091,2023-11-09
2020-09-18,0.44,South Central,Adult Intensive Care Unit,25,11,14,0.56,2023-11-09
2021-06-03,0.285714286,Northwest,Pediatrics,7,2,5,0.714285714,2023-11-09
2023-02-18,0.125,Southwest,Pediatrics,16,2,14,0.875,2023-11-09
2021-06-05,0.073446328,Metro,Pediatrics,354,26,328,0.926553672,2023-11-09
2023-06-15,0.068965517,Central,Pediatrics,29,2,27,0.931034483,2023-11-09
2021-12-10,0.05,West Central,Adult Intensive Care Unit,20,1,19,0.95,2023-11-09
2022-04-27,0.2,West Central,Pediatrics,10,2,8,0.8,2023-11-09
2023-06-01,0.375,West Central,Pediatrics,8,3,5,0.625,2023-11-09
2023-03-08,0.25,South Central,Pediatrics,4,1,3,0.75,2023-11-09
2022-08-12,0.25,South Central,Pediatrics,4,1,3,0.75,2023-11-09
2021-12-23,0.05,West Central,Adult Intensive Care Unit,20,1,19,0.95,2023-11-09
2022-06-25,0.013170273,Metro,Medical and Surgical,3189,42,3147,0.986829727,2023-11-09
2020-10-30,0.25,Northwest,Pediatrics,8,2,6,0.75,2023-11-09
2021-10-02,0.031746032,Southeast,Pediatrics,63,2,61,0.968253968,2023-11-09
2022-09-26,0,West Central,Pediatrics,8,0,8,1,2023-11-09
2022-10-04,0.235294118,Northeast,Pediatrics,34,8,26,0.764705882,2023-11-09
2021-03-08,0.107692308,Southeast,Pediatrics,65,7,58,0.892307692,2023-11-09
2022-08-09,0.260586319,South Central,Medical and Surgical,307,80,227,0.739413681,2023-11-09
2022-10-26,0.110632184,Northeast,Medical and Surgical,696,77,619,0.889367816,2023-11-09
2023-10-13,0.103448276,Central,Pediatrics,29,3,26,0.896551724,2023-11-09
2023-05-01,0.1875,Southwest,Pediatrics,16,3,13,0.8125,2023-11-09
2023-02-28,0.007839448,Metro,Medical and Surgical,3189,25,3164,0.992160552,2023-11-09
2022-12-23,0.352941176,Northeast,Pediatrics,34,12,22,0.647058824,2023-11-09
2022-04-19,0.166666667,Northeast,Pediatrics,42,7,35,0.833333333,2023-11-09
2022-03-13,0.102864583,Central,Medical and Surgical,768,79,689,0.897135417,2023-11-09
2022-11-25,0.235294118,West Central,Adult Intensive Care Unit,17,4,13,0.764705882,2023-11-09
2022-08-04,0.009720916,Metro,Medical and Surgical,3189,31,3158,0.990279084,2023-11-09
2020-09-21,0.428571429,Southwest,Adult Intensive Care Unit,21,9,12,0.571428571,2023-11-09
2023-04-25,0.019755409,Metro,Medical and Surgical,3189,63,3126,0.980244591,2023-11-09
2023-06-25,0.323529412,Northeast,Pediatrics,34,11,23,0.676470588,2023-11-09
2022-12-25,0.235294118,West Central,Adult Intensive Care Unit,17,4,13,0.764705882,2023-11-09
2023-11-06,0.144230769,Central,Adult Intensive Care Unit,104,15,89,0.855769231,2023-11-09
2020-10-11,0.118181818,Metro,Pediatric Intensive Care Unit,110,13,97,0.881818182,2023-11-09
2021-07-21,0.428571429,Northwest,Pediatrics,7,3,4,0.571428571,2023-11-09
2022-11-21,0.010526316,Metro,Pediatrics,285,3,282,0.989473684,2023-11-09
2020-09-10,0.571428571,Southwest,Adult Intensive Care Unit,21,12,9,0.428571429,2023-11-09
2022-06-17,0,South Central,Pediatrics,4,0,4,1,2023-11-09
2021-11-25,0.064253394,Southeast,Medical and Surgical,1105,71,1034,0.935746606,2023-11-09
2020-11-19,0.118181818,Metro,Pediatric Intensive Care Unit,110,13,97,0.881818182,2023-11-09
2022-11-16,0.161572052,Northwest,Medical and Surgical,229,37,192,0.838427948,2023-11-09
2023-04-17,0,South Central,Pediatrics,4,0,4,1,2023-11-09
2022-08-26,0.055555556,Southwest,Pediatrics,18,1,17,0.944444444,2023-11-09
2021-11-27,0.111111111,Southeast,Pediatrics,63,7,56,0.888888889,2023-11-09
2023-04-01,0.125,Central,Adult Intensive Care Unit,104,13,91,0.875,2023-11-09
2022-11-23,0.019646365,Metro,Adult Intensive Care Unit,509,10,499,0.980353635,2023-11-09
2020-10-13,0.317617866,South Central,Medical and Surgical,403,128,275,0.682382134,2023-11-09
2020-11-19,0.071428571,Central,Pediatrics,28,2,26,0.928571429,2023-11-09
2022-12-12,0.176470588,West Central,Adult Intensive Care Unit,17,3,14,0.823529412,2023-11-09
2022-04-07,0.273684211,West Central,Medical and Surgical,190,52,138,0.726315789,2023-11-09
2021-01-27,0.046153846,Southeast,Pediatrics,65,3,62,0.953846154,2023-11-09
2021-02-16,0.161103048,Northeast,Medical and Surgical,689,111,578,0.838896952,2023-11-09
2023-07-22,0.066378066,Central,Medical and Surgical,693,46,647,0.933621934,2023-11-09
2021-11-02,0.45,West Central,Adult Intensive Care Unit,20,9,11,0.55,2023-11-09
2021-02-22,0.615789474,West Central,Medical and Surgical,190,117,73,0.384210526,2023-11-09
2022-05-30,0.222222222,Southwest,Pediatrics,18,4,14,0.777777778,2023-11-09
2020-10-01,0.36,South Central,Adult Intensive Care Unit,25,9,16,0.64,2023-11-09
2021-07-25,0.245098039,Central,Adult Intensive Care Unit,102,25,77,0.754901961,2023-11-09
2022-02-06,0.285714286,Northwest,Pediatrics,7,2,5,0.714285714,2023-11-09
2021-11-19,0,West Central,Adult Intensive Care Unit,20,0,20,1,2023-11-09
2023-01-07,0.235294118,West Central,Adult Intensive Care Unit,17,4,13,0.764705882,2023-11-09
2022-05-07,0.2,Central,Pediatric Intensive Care Unit,5,1,4,0.8,2023-11-09
2021-02-24,0.070588235,Southeast,Medical and Surgical,1105,78,1027,0.929411765,2023-11-09
2023-01-06,0.00752587,Metro,Medical and Surgical,3189,24,3165,0.99247413,2023-11-09
2021-01-27,0.413793103,Northwest,Adult Intensive Care Unit,29,12,17,0.586206897,2023-11-09
2023-01-30,0.076479075999999993,Central,Medical and Surgical,693,53,640,0.923520924,2023-11-09
2022-03-13,0.282798834,Southwest,Medical and Surgical,343,97,246,0.717201166,2023-11-09
2022-08-10,0.147058824,Northeast,Pediatrics,34,5,29,0.852941176,2023-11-09
2020-11-15,0.092307692,Southeast,Pediatrics,65,6,59,0.907692308,2023-11-09
2022-03-04,0.066326531,Southeast,Adult Intensive Care Unit,196,13,183,0.933673469,2023-11-09
2021-12-13,0,Northwest,Pediatrics,7,0,7,1,2023-11-09
2022-04-17,0.023986766,Metro,Medical and Surgical,3627,87,3540,0.976013234,2023-11-09
2021-12-12,0.083333333,Southeast,Pediatric Intensive Care Unit,24,2,22,0.916666667,2023-11-09
2022-01-21,0.126984127,Southeast,Pediatrics,63,8,55,0.873015873,2023-11-09
2021-12-31,0,Central,Pediatric Intensive Care Unit,5,0,5,1,2023-11-09
2021-02-11,0.517241379,Northwest,Adult Intensive Care Unit,29,15,14,0.482758621,2023-11-09
2023-11-03,0.242718447,South Central,Medical and Surgical,309,75,234,0.757281553,2023-11-09
2022-12-07,0.25,Southwest,Pediatrics,16,4,12,0.75,2023-11-09
2022-04-07,0.036121673,Metro,Adult Intensive Care Unit,526,19,507,0.963878327,2023-11-09
2022-08-10,0.144230769,Central,Adult Intensive Care Unit,104,15,89,0.855769231,2023-11-09
2021-03-24,0.142857143,Northwest,Pediatrics,7,1,6,0.857142857,2023-11-09
2023-04-04,0.247557003,South Central,Medical and Surgical,307,76,231,0.752442997,2023-11-09
2022-10-18,0.017246786,Metro,Medical and Surgical,3189,55,3134,0.982753214,2023-11-09
2023-01-04,0.130434783,Southeast,Pediatric Intensive Care Unit,23,3,20,0.869565217,2023-11-09
2022-01-18,0.045918367,Southeast,Adult Intensive Care Unit,196,9,187,0.954081633,2023-11-09
2023-04-15,0.117647059,Northeast,Pediatrics,34,4,30,0.882352941,2023-11-09
2020-12-28,0.448275862,Northwest,Adult Intensive Care Unit,29,13,16,0.551724138,2023-11-09
2021-05-18,0.107692308,Southeast,Pediatrics,65,7,58,0.892307692,2023-11-09
2020-10-25,0.178571429,Central,Pediatrics,28,5,23,0.821428571,2023-11-09
2023-02-17,0.030769231,Southeast,Adult Intensive Care Unit,195,6,189,0.969230769,2023-11-09
2023-04-07,0.25,West Central,Pediatrics,8,2,6,0.75,2023-11-09
2021-11-29,0.208333333,Southeast,Pediatric Intensive Care Unit,24,5,19,0.791666667,2023-11-09
2023-03-06,0.235294118,Northeast,Pediatrics,34,8,26,0.764705882,2023-11-09
2022-07-09,0.125,West Central,Pediatrics,8,1,7,0.875,2023-11-09
2022-12-30,0.042105263,Metro,Pediatrics,285,12,273,0.957894737,2023-11-09
2021-04-25,0.093220339,Metro,Pediatrics,354,33,321,0.906779661,2023-11-09
2021-11-27,0.105263158,West Central,Medical and Surgical,190,20,170,0.894736842,2023-11-09
2021-02-22,0.055363322,Metro,Adult Intensive Care Unit,578,32,546,0.944636678,2023-11-09
2023-03-27,0.046153846,Southeast,Adult Intensive Care Unit,195,9,186,0.953846154,2023-11-09
2022-11-02,0.166666667,Northwest,Adult Intensive Care Unit,30,5,25,0.833333333,2023-11-09
2023-07-08,0.172413793,Central,Pediatrics,29,5,24,0.827586207,2023-11-09
2021-01-16,0.551724138,Northwest,Adult Intensive Care Unit,29,16,13,0.448275862,2023-11-09
2023-05-01,0.018181818,Metro,Pediatric Intensive Care Unit,110,2,108,0.981818182,2023-11-09
2022-06-15,0.176470588,Northeast,Pediatrics,34,6,28,0.823529412,2023-11-09
2022-07-17,0.25,West Central,Pediatrics,8,2,6,0.75,2023-11-09
2020-09-03,0.398058252,Central,Adult Intensive Care Unit,103,41,62,0.601941748,2023-11-09
2023-03-14,0.375,West Central,Pediatrics,8,3,5,0.625,2023-11-09
2023-06-23,0.01818752,Metro,Medical and Surgical,3189,58,3131,0.98181248,2023-11-09
2023-02-02,0.071794872,Southeast,Adult Intensive Care Unit,195,14,181,0.928205128,2023-11-09
2023-07-01,0.5,South Central,Pediatrics,4,2,2,0.5,2023-11-09
2023-09-29,0.186363636,Northwest,Medical and Surgical,220,41,179,0.813636364,2023-11-09
2021-08-24,0.1,Metro,Pediatric Intensive Care Unit,110,11,99,0.9,2023-11-09
2021-10-27,0.131004367,Northwest,Medical and Surgical,229,30,199,0.868995633,2023-11-09
2023-01-21,0.173913043,Southeast,Pediatric Intensive Care Unit,23,4,19,0.826086957,2023-11-09
2020-10-16,0.223300971,Central,Adult Intensive Care Unit,103,23,80,0.776699029,2023-11-09
2022-02-02,0.040816327,Southeast,Adult Intensive Care Unit,196,8,188,0.959183673,2023-11-09
2022-10-10,0.25,South Central,Pediatrics,4,1,3,0.75,2023-11-09
2021-07-26,0.319783198,South Central,Medical and Surgical,369,118,251,0.680216802,2023-11-09
2022-04-09,0.057013575,Southeast,Medical and Surgical,1105,63,1042,0.942986425,2023-11-09
2022-12-27,0,Central,Pediatric Intensive Care Unit,4,0,4,1,2023-11-09
2023-07-11,0.125,Southwest,Pediatrics,16,2,14,0.875,2023-11-09
2022-09-25,0.066666667,Northwest,Adult Intensive Care Unit,30,2,28,0.933333333,2023-11-09
2022-12-29,0,South Central,Pediatrics,4,0,4,1,2023-11-09
2021-09-16,0.142857143,Northwest,Pediatrics,7,1,6,0.857142857,2023-11-09
2022-05-27,0.080808081,Central,Medical and Surgical,693,56,637,0.919191919,2023-11-09
2022-04-03,0.333333333,Southwest,Pediatrics,12,4,8,0.666666667,2023-11-09
2022-12-01,0.043478261,Southeast,Pediatric Intensive Care Unit,23,1,22,0.956521739,2023-11-09
2023-05-30,0.088023088,Central,Medical and Surgical,693,61,632,0.911976912,2023-11-09
2022-09-08,0.050505051,Central,Medical and Surgical,693,35,658,0.949494949,2023-11-09
2022-11-23,0.278688525,West Central,Medical and Surgical,183,51,132,0.721311475,2023-11-09
2023-09-06,0.127142857,Northeast,Medical and Surgical,700,89,611,0.872857143,2023-11-09
2022-04-25,0,South Central,Pediatrics,8,0,8,1,2023-11-09
2021-03-19,0.32320442,Southwest,Medical and Surgical,362,117,245,0.67679558,2023-11-09
2021-11-16,0.125,Southeast,Pediatric Intensive Care Unit,24,3,21,0.875,2023-11-09
2022-11-17,0.066666667,Northwest,Adult Intensive Care Unit,30,2,28,0.933333333,2023-11-09
2023-07-04,0.159090909,Northwest,Medical and Surgical,220,35,185,0.840909091,2023-11-09
2021-08-06,0.015384615,Southeast,Pediatrics,65,1,64,0.984615385,2023-11-09
2023-03-08,0.076923077,Southeast,Adult Intensive Care Unit,195,15,180,0.923076923,2023-11-09
2021-12-29,0.25,Southeast,Pediatric Intensive Care Unit,24,6,18,0.75,2023-11-09
2021-01-11,0.285714286,Northwest,Pediatrics,7,2,5,0.714285714,2023-11-09
2023-07-27,0.114285714,Northeast,Medical and Surgical,700,80,620,0.885714286,2023-11-09
2022-02-13,0.076530612,Southeast,Adult Intensive Care Unit,196,15,181,0.923469388,2023-11-09
2022-10-14,0.2,Northwest,Adult Intensive Care Unit,30,6,24,0.8,2023-11-09
2021-09-30,0.104499274,Northeast,Medical and Surgical,689,72,617,0.895500726,2023-11-09
2022-12-14,0,Southeast,Pediatric Intensive Care Unit,23,0,23,1,2023-11-09
2022-10-20,0.166666667,Southwest,Pediatrics,18,3,15,0.833333333,2023-11-09
2021-05-21,0.122236671,Central,Medical and Surgical,769,94,675,0.877763329,2023-11-09
2023-03-01,0.134615385,Central,Adult Intensive Care Unit,104,14,90,0.865384615,2023-11-09
2021-02-22,0.347107438,Northwest,Medical and Surgical,242,84,158,0.652892562,2023-11-09
2021-07-21,0.9,West Central,Pediatrics,10,9,1,0.1,2023-11-09
2021-11-02,0,Northwest,Adult Intensive Care Unit,29,0,29,1,2023-11-09
2021-02-28,0.166666667,Southwest,Pediatrics,12,2,10,0.833333333,2023-11-09
2021-12-09,0.071428571,Central,Pediatrics,28,2,26,0.928571429,2023-11-09
2022-03-15,0.086131387,Northeast,Medical and Surgical,685,59,626,0.913868613,2023-11-09
2022-07-07,0.234527687,South Central,Medical and Surgical,307,72,235,0.765472313,2023-11-09
2022-07-22,0.025641026,Southeast,Adult Intensive Care Unit,195,5,190,0.974358974,2023-11-09
2022-10-08,0.086956522,Southeast,Pediatric Intensive Care Unit,23,2,21,0.913043478,2023-11-09
2022-11-07,0,Southeast,Pediatric Intensive Care Unit,23,0,23,1,2023-11-09
2020-11-18,0.082051282,Central,Medical and Surgical,780,64,716,0.917948718,2023-11-09
2021-06-03,1,West Central,Pediatrics,10,10,0,0,2023-11-09
2021-08-09,0.143042913,Central,Medical and Surgical,769,110,659,0.856957087,2023-11-09
2021-03-21,0.172714078,Northeast,Medical and Surgical,689,119,570,0.827285922,2023-11-09
2020-11-19,0.065656566,Southeast,Adult Intensive Care Unit,198,13,185,0.934343434,2023-11-09
2021-01-22,0.526315789,West Central,Medical and Surgical,190,100,90,0.473684211,2023-11-09
2023-01-16,0.05,Northwest,Pediatrics,20,1,19,0.95,2023-11-09
2022-08-04,0.020512821,Southeast,Adult Intensive Care Unit,195,4,191,0.979487179,2023-11-09
2020-12-28,0.039869813,Metro,Medical and Surgical,3687,147,3540,0.960130187,2023-11-09
2021-06-27,0.333333333,Northeast,Pediatrics,42,14,28,0.666666667,2023-11-09
2022-12-25,0.153846154,Northwest,Adult Intensive Care Unit,26,4,22,0.846153846,2023-11-09
2022-03-05,0.252427184,Central,Adult Intensive Care Unit,103,26,77,0.747572816,2023-11-09
2022-11-25,0.2,Northwest,Adult Intensive Care Unit,30,6,24,0.8,2023-11-09
2020-12-19,0.2,Central,Pediatric Intensive Care Unit,5,1,4,0.8,2023-11-09
2021-12-31,0.006873797,Metro,Medical and Surgical,3637,25,3612,0.993126203,2023-11-09
2022-12-12,0.153846154,Northwest,Adult Intensive Care Unit,26,4,22,0.846153846,2023-11-09
2023-06-01,0.3,Northwest,Pediatrics,20,6,14,0.7,2023-11-09
2021-09-10,0,South Central,Pediatrics,8,0,8,1,2023-11-09
2021-06-11,0.285714286,Northeast,Pediatrics,42,12,30,0.714285714,2023-11-09
2020-10-29,0.060913706,Southeast,Adult Intensive Care Unit,197,12,185,0.939086294,2023-11-09
2022-09-03,0.046153846,Southeast,Adult Intensive Care Unit,195,9,186,0.953846154,2023-11-09
2022-07-17,0.049122807,Metro,Pediatrics,285,14,271,0.950877193,2023-11-09
2021-04-19,0,South Central,Pediatrics,8,0,8,1,2023-11-09
2023-09-04,0.300970874,Southwest,Medical and Surgical,309,93,216,0.699029126,2023-11-09
2023-10-01,0.067812798,Southeast,Medical and Surgical,1047,71,976,0.932187202,2023-11-09
2020-10-30,0.8,West Central,Pediatrics,10,8,2,0.2,2023-11-09
2023-05-25,0.155555556,Southeast,Pediatrics,45,7,38,0.844444444,2023-11-09
2021-01-21,0.083333333,Southeast,Pediatric Intensive Care Unit,24,2,22,0.916666667,2023-11-09
2022-05-22,0.155555556,Southeast,Pediatrics,45,7,38,0.844444444,2023-11-09
2021-05-26,0.284552846,South Central,Medical and Surgical,369,105,264,0.715447154,2023-11-09
2022-05-24,0.172413793,Central,Pediatrics,29,5,24,0.827586207,2023-11-09
2021-10-26,0.5,Southwest,Pediatrics,12,6,6,0.5,2023-11-09
2022-04-07,0.139737991,Northwest,Medical and Surgical,229,32,197,0.860262009,2023-11-09
2023-01-07,0.166666667,Northwest,Adult Intensive Care Unit,30,5,25,0.833333333,2023-11-09
