year,week,age_group,new_hosp,mmwr_startdate,mmwr_enddate,pop_size,new_hosp_percap,outcome,report_date
2020,15,18-49,11,2020-04-05,2020-04-11,2294817,0.479,icu,2023-11-16
2020,15,5-11,0,2020-04-05,2020-04-11,509735,0,icu,2023-11-16
2020,15,50-64,18,2020-04-05,2020-04-11,1114015,1.616,icu,2023-11-16
2020,15,65-74,12,2020-04-05,2020-04-11,490739,2.445,icu,2023-11-16
2020,15,75-84,9,2020-04-05,2020-04-11,252053,3.571,icu,2023-11-16
2020,15,85+,5,2020-04-05,2020-04-11,115906,4.314,icu,2023-11-16
2020,15,Total,55,2020-04-05,2020-04-11,5562663,0.989,icu,2023-11-16
2020,16,0-4,0,2020-04-12,2020-04-18,351664,0,icu,2023-11-16
2020,16,12-17,0,2020-04-12,2020-04-18,433734,0,icu,2023-11-16
2020,16,18-49,18,2020-04-12,2020-04-18,2294817,0.784,icu,2023-11-16
2020,16,5-11,0,2020-04-12,2020-04-18,509735,0,icu,2023-11-16
2020,16,50-64,26,2020-04-12,2020-04-18,1114015,2.334,icu,2023-11-16
2020,16,65-74,24,2020-04-12,2020-04-18,490739,4.891,icu,2023-11-16
2020,16,75-84,10,2020-04-12,2020-04-18,252053,3.967,icu,2023-11-16
2020,16,85+,7,2020-04-12,2020-04-18,115906,6.039,icu,2023-11-16
2020,16,Total,85,2020-04-12,2020-04-18,5562663,1.528,icu,2023-11-16
2020,17,0-4,0,2020-04-19,2020-04-25,351664,0,icu,2023-11-16
2020,17,12-17,1,2020-04-19,2020-04-25,433734,0.231,icu,2023-11-16
2020,17,18-49,17,2020-04-19,2020-04-25,2294817,0.741,icu,2023-11-16
2020,17,5-11,0,2020-04-19,2020-04-25,509735,0,icu,2023-11-16
2020,17,50-64,25,2020-04-19,2020-04-25,1114015,2.244,icu,2023-11-16
2020,17,65-74,13,2020-04-19,2020-04-25,490739,2.649,icu,2023-11-16
2020,17,75-84,14,2020-04-19,2020-04-25,252053,5.554,icu,2023-11-16
2020,17,85+,9,2020-04-19,2020-04-25,115906,7.765,icu,2023-11-16
2020,17,Total,79,2020-04-19,2020-04-25,5562663,1.42,icu,2023-11-16
2020,18,0-4,1,2020-04-26,2020-05-02,351664,0.284,icu,2023-11-16
2020,18,12-17,0,2020-04-26,2020-05-02,433734,0,icu,2023-11-16
2020,18,18-49,38,2020-04-26,2020-05-02,2294817,1.656,icu,2023-11-16
2020,18,5-11,0,2020-04-26,2020-05-02,509735,0,icu,2023-11-16
2020,18,50-64,54,2020-04-26,2020-05-02,1114015,4.847,icu,2023-11-16
2020,18,65-74,22,2020-04-26,2020-05-02,490739,4.483,icu,2023-11-16
2020,18,75-84,11,2020-04-26,2020-05-02,252053,4.364,icu,2023-11-16
2020,18,85+,8,2020-04-26,2020-05-02,115906,6.902,icu,2023-11-16
2020,18,Total,134,2020-04-26,2020-05-02,5562663,2.409,icu,2023-11-16
2020,19,0-4,0,2020-05-03,2020-05-09,351664,0,icu,2023-11-16
2020,19,12-17,2,2020-05-03,2020-05-09,433734,0.461,icu,2023-11-16
2020,19,18-49,31,2020-05-03,2020-05-09,2294817,1.351,icu,2023-11-16
2020,19,5-11,1,2020-05-03,2020-05-09,509735,0.196,icu,2023-11-16
2020,19,50-64,46,2020-05-03,2020-05-09,1114015,4.129,icu,2023-11-16
2020,19,65-74,31,2020-05-03,2020-05-09,490739,6.317,icu,2023-11-16
2020,19,75-84,21,2020-05-03,2020-05-09,252053,8.332,icu,2023-11-16
2020,19,85+,8,2020-05-03,2020-05-09,115906,6.902,icu,2023-11-16
2020,19,Total,140,2020-05-03,2020-05-09,5562663,2.517,icu,2023-11-16
2020,20,0-4,0,2020-05-10,2020-05-16,351664,0,icu,2023-11-16
2020,20,12-17,2,2020-05-10,2020-05-16,433734,0.461,icu,2023-11-16
2020,20,18-49,30,2020-05-10,2020-05-16,2294817,1.307,icu,2023-11-16
2020,20,5-11,0,2020-05-10,2020-05-16,509735,0,icu,2023-11-16
2020,20,50-64,37,2020-05-10,2020-05-16,1114015,3.321,icu,2023-11-16
2020,20,65-74,23,2020-05-10,2020-05-16,490739,4.687,icu,2023-11-16
2020,20,75-84,14,2020-05-10,2020-05-16,252053,5.554,icu,2023-11-16
2020,20,85+,9,2020-05-10,2020-05-16,115906,7.765,icu,2023-11-16
2020,20,Total,115,2020-05-10,2020-05-16,5562663,2.067,icu,2023-11-16
2020,21,0-4,2,2020-05-17,2020-05-23,351664,0.569,icu,2023-11-16
2020,21,12-17,0,2020-05-17,2020-05-23,433734,0,icu,2023-11-16
2020,21,18-49,32,2020-05-17,2020-05-23,2294817,1.394,icu,2023-11-16
2020,21,5-11,1,2020-05-17,2020-05-23,509735,0.196,icu,2023-11-16
2020,21,50-64,47,2020-05-17,2020-05-23,1114015,4.219,icu,2023-11-16
2020,21,65-74,35,2020-05-17,2020-05-23,490739,7.132,icu,2023-11-16
2020,21,75-84,19,2020-05-17,2020-05-23,252053,7.538,icu,2023-11-16
2020,21,85+,9,2020-05-17,2020-05-23,115906,7.765,icu,2023-11-16
2020,21,Total,145,2020-05-17,2020-05-23,5562663,2.607,icu,2023-11-16
2020,22,0-4,0,2020-05-24,2020-05-30,351664,0,icu,2023-11-16
2020,22,12-17,0,2020-05-24,2020-05-30,433734,0,icu,2023-11-16
2020,22,18-49,30,2020-05-24,2020-05-30,2294817,1.307,icu,2023-11-16
2020,22,5-11,1,2020-05-24,2020-05-30,509735,0.196,icu,2023-11-16
2020,22,50-64,42,2020-05-24,2020-05-30,1114015,3.77,icu,2023-11-16
2020,22,65-74,27,2020-05-24,2020-05-30,490739,5.502,icu,2023-11-16
2020,22,75-84,13,2020-05-24,2020-05-30,252053,5.158,icu,2023-11-16
2020,22,85+,4,2020-05-24,2020-05-30,115906,3.451,icu,2023-11-16
2020,22,Total,117,2020-05-24,2020-05-30,5562663,2.103,icu,2023-11-16
2020,23,0-4,1,2020-05-31,2020-06-06,351664,0.284,icu,2023-11-16
2020,23,12-17,0,2020-05-31,2020-06-06,433734,0,icu,2023-11-16
2020,23,18-49,16,2020-05-31,2020-06-06,2294817,0.697,icu,2023-11-16
2020,23,5-11,0,2020-05-31,2020-06-06,509735,0,icu,2023-11-16
2020,23,50-64,21,2020-05-31,2020-06-06,1114015,1.885,icu,2023-11-16
2020,23,65-74,18,2020-05-31,2020-06-06,490739,3.668,icu,2023-11-16
2020,23,75-84,11,2020-05-31,2020-06-06,252053,4.364,icu,2023-11-16
2020,23,85+,7,2020-05-31,2020-06-06,115906,6.039,icu,2023-11-16
2020,23,Total,74,2020-05-31,2020-06-06,5562663,1.33,icu,2023-11-16
2020,24,0-4,1,2020-06-07,2020-06-13,351664,0.284,icu,2023-11-16
2020,24,12-17,0,2020-06-07,2020-06-13,433734,0,icu,2023-11-16
2020,24,18-49,10,2020-06-07,2020-06-13,2294817,0.436,icu,2023-11-16
2020,24,5-11,1,2020-06-07,2020-06-13,509735,0.196,icu,2023-11-16
2020,24,50-64,24,2020-06-07,2020-06-13,1114015,2.154,icu,2023-11-16
2020,24,65-74,18,2020-06-07,2020-06-13,490739,3.668,icu,2023-11-16
2020,24,75-84,8,2020-06-07,2020-06-13,252053,3.174,icu,2023-11-16
2020,24,85+,1,2020-06-07,2020-06-13,115906,0.863,icu,2023-11-16
2020,24,Total,63,2020-06-07,2020-06-13,5562663,1.133,icu,2023-11-16
2020,25,0-4,1,2020-06-14,2020-06-20,351664,0.284,icu,2023-11-16
2020,25,12-17,3,2020-06-14,2020-06-20,433734,0.692,icu,2023-11-16
2020,25,18-49,12,2020-06-14,2020-06-20,2294817,0.523,icu,2023-11-16
2020,25,5-11,1,2020-06-14,2020-06-20,509735,0.196,icu,2023-11-16
2020,25,50-64,27,2020-06-14,2020-06-20,1114015,2.424,icu,2023-11-16
2020,25,65-74,10,2020-06-14,2020-06-20,490739,2.038,icu,2023-11-16
2020,25,75-84,4,2020-06-14,2020-06-20,252053,1.587,icu,2023-11-16
2020,25,85+,2,2020-06-14,2020-06-20,115906,1.726,icu,2023-11-16
2020,25,Total,60,2020-06-14,2020-06-20,5562663,1.079,icu,2023-11-16
2020,26,0-4,2,2020-06-21,2020-06-27,351664,0.569,icu,2023-11-16
2020,26,12-17,1,2020-06-21,2020-06-27,433734,0.231,icu,2023-11-16
2020,26,18-49,22,2020-06-21,2020-06-27,2294817,0.959,icu,2023-11-16
2020,26,5-11,0,2020-06-21,2020-06-27,509735,0,icu,2023-11-16
2020,26,50-64,21,2020-06-21,2020-06-27,1114015,1.885,icu,2023-11-16
2020,26,65-74,10,2020-06-21,2020-06-27,490739,2.038,icu,2023-11-16
2020,26,75-84,5,2020-06-21,2020-06-27,252053,1.984,icu,2023-11-16
2020,26,85+,5,2020-06-21,2020-06-27,115906,4.314,icu,2023-11-16
2020,26,Total,66,2020-06-21,2020-06-27,5562663,1.186,icu,2023-11-16
2020,27,0-4,0,2020-06-28,2020-07-04,351664,0,icu,2023-11-16
2020,27,12-17,1,2020-06-28,2020-07-04,433734,0.231,icu,2023-11-16
2020,27,18-49,13,2020-06-28,2020-07-04,2294817,0.566,icu,2023-11-16
2020,27,5-11,0,2020-06-28,2020-07-04,509735,0,icu,2023-11-16
2020,27,50-64,12,2020-06-28,2020-07-04,1114015,1.077,icu,2023-11-16
2020,27,65-74,10,2020-06-28,2020-07-04,490739,2.038,icu,2023-11-16
2020,27,75-84,8,2020-06-28,2020-07-04,252053,3.174,icu,2023-11-16
2020,27,85+,3,2020-06-28,2020-07-04,115906,2.588,icu,2023-11-16
2020,27,Total,47,2020-06-28,2020-07-04,5562663,0.845,icu,2023-11-16
2020,28,0-4,2,2020-07-05,2020-07-11,351664,0.569,icu,2023-11-16
2020,28,12-17,1,2020-07-05,2020-07-11,433734,0.231,icu,2023-11-16
2020,28,18-49,7,2020-07-05,2020-07-11,2294817,0.305,icu,2023-11-16
2020,28,5-11,0,2020-07-05,2020-07-11,509735,0,icu,2023-11-16
2020,28,50-64,13,2020-07-05,2020-07-11,1114015,1.167,icu,2023-11-16
2020,28,65-74,11,2020-07-05,2020-07-11,490739,2.242,icu,2023-11-16
2020,28,75-84,13,2020-07-05,2020-07-11,252053,5.158,icu,2023-11-16
2020,28,85+,3,2020-07-05,2020-07-11,115906,2.588,icu,2023-11-16
2020,28,Total,50,2020-07-05,2020-07-11,5562663,0.899,icu,2023-11-16
2020,29,0-4,1,2020-07-12,2020-07-18,351664,0.284,icu,2023-11-16
2020,29,12-17,1,2020-07-12,2020-07-18,433734,0.231,icu,2023-11-16
2020,29,18-49,24,2020-07-12,2020-07-18,2294817,1.046,icu,2023-11-16
2020,29,5-11,0,2020-07-12,2020-07-18,509735,0,icu,2023-11-16
2020,29,50-64,22,2020-07-12,2020-07-18,1114015,1.975,icu,2023-11-16
2020,29,65-74,7,2020-07-12,2020-07-18,490739,1.426,icu,2023-11-16
2020,29,75-84,11,2020-07-12,2020-07-18,252053,4.364,icu,2023-11-16
2020,29,85+,2,2020-07-12,2020-07-18,115906,1.726,icu,2023-11-16
2020,29,Total,68,2020-07-12,2020-07-18,5562663,1.222,icu,2023-11-16
2020,30,0-4,1,2020-07-19,2020-07-25,351664,0.284,icu,2023-11-16
2020,30,12-17,0,2020-07-19,2020-07-25,433734,0,icu,2023-11-16
2020,30,18-49,22,2020-07-19,2020-07-25,2294817,0.959,icu,2023-11-16
2020,30,5-11,1,2020-07-19,2020-07-25,509735,0.196,icu,2023-11-16
2020,30,50-64,20,2020-07-19,2020-07-25,1114015,1.795,icu,2023-11-16
2020,30,65-74,14,2020-07-19,2020-07-25,490739,2.853,icu,2023-11-16
2020,30,75-84,9,2020-07-19,2020-07-25,252053,3.571,icu,2023-11-16
2020,30,85+,5,2020-07-19,2020-07-25,115906,4.314,icu,2023-11-16
2020,30,Total,72,2020-07-19,2020-07-25,5562663,1.294,icu,2023-11-16
2020,31,0-4,1,2020-07-26,2020-08-01,351664,0.284,icu,2023-11-16
2020,31,12-17,2,2020-07-26,2020-08-01,433734,0.461,icu,2023-11-16
2020,31,18-49,19,2020-07-26,2020-08-01,2294817,0.828,icu,2023-11-16
2020,31,5-11,0,2020-07-26,2020-08-01,509735,0,icu,2023-11-16
2020,31,50-64,26,2020-07-26,2020-08-01,1114015,2.334,icu,2023-11-16
2020,31,65-74,19,2020-07-26,2020-08-01,490739,3.872,icu,2023-11-16
2020,31,75-84,11,2020-07-26,2020-08-01,252053,4.364,icu,2023-11-16
2020,31,85+,3,2020-07-26,2020-08-01,115906,2.588,icu,2023-11-16
2020,31,Total,81,2020-07-26,2020-08-01,5562663,1.456,icu,2023-11-16
2020,32,0-4,1,2020-08-02,2020-08-08,351664,0.284,icu,2023-11-16
2020,32,12-17,0,2020-08-02,2020-08-08,433734,0,icu,2023-11-16
2020,32,18-49,21,2020-08-02,2020-08-08,2294817,0.915,icu,2023-11-16
2020,32,5-11,1,2020-08-02,2020-08-08,509735,0.196,icu,2023-11-16
2020,32,50-64,27,2020-08-02,2020-08-08,1114015,2.424,icu,2023-11-16
2020,32,65-74,15,2020-08-02,2020-08-08,490739,3.057,icu,2023-11-16
2020,32,75-84,11,2020-08-02,2020-08-08,252053,4.364,icu,2023-11-16
2020,32,85+,7,2020-08-02,2020-08-08,115906,6.039,icu,2023-11-16
2020,32,Total,83,2020-08-02,2020-08-08,5562663,1.492,icu,2023-11-16
2020,33,0-4,1,2020-08-09,2020-08-15,351664,0.284,icu,2023-11-16
2020,33,12-17,2,2020-08-09,2020-08-15,433734,0.461,icu,2023-11-16
2020,33,18-49,14,2020-08-09,2020-08-15,2294817,0.61,icu,2023-11-16
2020,33,5-11,0,2020-08-09,2020-08-15,509735,0,icu,2023-11-16
2020,33,50-64,19,2020-08-09,2020-08-15,1114015,1.706,icu,2023-11-16
2020,33,65-74,14,2020-08-09,2020-08-15,490739,2.853,icu,2023-11-16
2020,33,75-84,18,2020-08-09,2020-08-15,252053,7.141,icu,2023-11-16
2020,33,85+,8,2020-08-09,2020-08-15,115906,6.902,icu,2023-11-16
2020,33,Total,76,2020-08-09,2020-08-15,5562663,1.366,icu,2023-11-16
2020,34,0-4,0,2020-08-16,2020-08-22,351664,0,icu,2023-11-16
2020,34,12-17,0,2020-08-16,2020-08-22,433734,0,icu,2023-11-16
2020,34,18-49,19,2020-08-16,2020-08-22,2294817,0.828,icu,2023-11-16
2020,34,5-11,1,2020-08-16,2020-08-22,509735,0.196,icu,2023-11-16
2020,34,50-64,18,2020-08-16,2020-08-22,1114015,1.616,icu,2023-11-16
2020,34,65-74,10,2020-08-16,2020-08-22,490739,2.038,icu,2023-11-16
2020,34,75-84,10,2020-08-16,2020-08-22,252053,3.967,icu,2023-11-16
2020,34,85+,7,2020-08-16,2020-08-22,115906,6.039,icu,2023-11-16
2020,34,Total,65,2020-08-16,2020-08-22,5562663,1.169,icu,2023-11-16
2020,35,0-4,1,2020-08-23,2020-08-29,351664,0.284,icu,2023-11-16
2020,35,12-17,1,2020-08-23,2020-08-29,433734,0.231,icu,2023-11-16
2020,35,18-49,19,2020-08-23,2020-08-29,2294817,0.828,icu,2023-11-16
2020,35,5-11,0,2020-08-23,2020-08-29,509735,0,icu,2023-11-16
2020,35,50-64,23,2020-08-23,2020-08-29,1114015,2.065,icu,2023-11-16
2020,35,65-74,8,2020-08-23,2020-08-29,490739,1.63,icu,2023-11-16
2020,35,75-84,14,2020-08-23,2020-08-29,252053,5.554,icu,2023-11-16
2020,35,85+,3,2020-08-23,2020-08-29,115906,2.588,icu,2023-11-16
2020,35,Total,69,2020-08-23,2020-08-29,5562663,1.24,icu,2023-11-16
2020,36,0-4,1,2020-08-30,2020-09-05,351664,0.284,icu,2023-11-16
2020,36,12-17,1,2020-08-30,2020-09-05,433734,0.231,icu,2023-11-16
2020,36,18-49,13,2020-08-30,2020-09-05,2294817,0.566,icu,2023-11-16
2020,36,5-11,1,2020-08-30,2020-09-05,509735,0.196,icu,2023-11-16
2020,36,50-64,19,2020-08-30,2020-09-05,1114015,1.706,icu,2023-11-16
2020,36,65-74,13,2020-08-30,2020-09-05,490739,2.649,icu,2023-11-16
2020,36,75-84,9,2020-08-30,2020-09-05,252053,3.571,icu,2023-11-16
2020,36,85+,4,2020-08-30,2020-09-05,115906,3.451,icu,2023-11-16
2020,36,Total,61,2020-08-30,2020-09-05,5562663,1.097,icu,2023-11-16
2020,37,0-4,1,2020-09-06,2020-09-12,351664,0.284,icu,2023-11-16
2020,37,12-17,0,2020-09-06,2020-09-12,433734,0,icu,2023-11-16
2020,37,18-49,7,2020-09-06,2020-09-12,2294817,0.305,icu,2023-11-16
2020,37,5-11,2,2020-09-06,2020-09-12,509735,0.392,icu,2023-11-16
2020,37,50-64,17,2020-09-06,2020-09-12,1114015,1.526,icu,2023-11-16
2020,37,65-74,14,2020-09-06,2020-09-12,490739,2.853,icu,2023-11-16
2020,37,75-84,16,2020-09-06,2020-09-12,252053,6.348,icu,2023-11-16
2020,37,85+,9,2020-09-06,2020-09-12,115906,7.765,icu,2023-11-16
2020,37,Total,66,2020-09-06,2020-09-12,5562663,1.186,icu,2023-11-16
2020,38,0-4,1,2020-09-13,2020-09-19,351664,0.284,icu,2023-11-16
2020,38,12-17,1,2020-09-13,2020-09-19,433734,0.231,icu,2023-11-16
2020,38,18-49,16,2020-09-13,2020-09-19,2294817,0.697,icu,2023-11-16
2020,38,5-11,2,2020-09-13,2020-09-19,509735,0.392,icu,2023-11-16
2020,38,50-64,18,2020-09-13,2020-09-19,1114015,1.616,icu,2023-11-16
2020,38,65-74,12,2020-09-13,2020-09-19,490739,2.445,icu,2023-11-16
2020,38,75-84,10,2020-09-13,2020-09-19,252053,3.967,icu,2023-11-16
2020,38,85+,7,2020-09-13,2020-09-19,115906,6.039,icu,2023-11-16
2020,38,Total,67,2020-09-13,2020-09-19,5562663,1.204,icu,2023-11-16
2020,39,0-4,0,2020-09-20,2020-09-26,351664,0,icu,2023-11-16
2020,39,12-17,0,2020-09-20,2020-09-26,433734,0,icu,2023-11-16
2020,39,18-49,19,2020-09-20,2020-09-26,2294817,0.828,icu,2023-11-16
2020,39,5-11,0,2020-09-20,2020-09-26,509735,0,icu,2023-11-16
2020,39,50-64,30,2020-09-20,2020-09-26,1114015,2.693,icu,2023-11-16
2020,39,65-74,23,2020-09-20,2020-09-26,490739,4.687,icu,2023-11-16
2020,39,75-84,30,2020-09-20,2020-09-26,252053,11.902,icu,2023-11-16
2020,39,85+,9,2020-09-20,2020-09-26,115906,7.765,icu,2023-11-16
2020,39,Total,111,2020-09-20,2020-09-26,5562663,1.995,icu,2023-11-16
2020,40,0-4,0,2020-09-27,2020-10-03,351664,0,icu,2023-11-16
2020,40,12-17,2,2020-09-27,2020-10-03,433734,0.461,icu,2023-11-16
2020,40,18-49,18,2020-09-27,2020-10-03,2294817,0.784,icu,2023-11-16
2020,40,5-11,0,2020-09-27,2020-10-03,509735,0,icu,2023-11-16
2020,40,50-64,21,2020-09-27,2020-10-03,1114015,1.885,icu,2023-11-16
2020,40,65-74,15,2020-09-27,2020-10-03,490739,3.057,icu,2023-11-16
2020,40,75-84,30,2020-09-27,2020-10-03,252053,11.902,icu,2023-11-16
2020,40,85+,7,2020-09-27,2020-10-03,115906,6.039,icu,2023-11-16
2020,40,Total,93,2020-09-27,2020-10-03,5562663,1.672,icu,2023-11-16
2020,41,0-4,0,2020-10-04,2020-10-10,351664,0,icu,2023-11-16
2020,41,12-17,1,2020-10-04,2020-10-10,433734,0.231,icu,2023-11-16
2020,41,18-49,18,2020-10-04,2020-10-10,2294817,0.784,icu,2023-11-16
2020,41,5-11,2,2020-10-04,2020-10-10,509735,0.392,icu,2023-11-16
2020,41,50-64,29,2020-10-04,2020-10-10,1114015,2.603,icu,2023-11-16
2020,41,65-74,32,2020-10-04,2020-10-10,490739,6.521,icu,2023-11-16
2020,41,75-84,25,2020-10-04,2020-10-10,252053,9.919,icu,2023-11-16
2020,41,85+,15,2020-10-04,2020-10-10,115906,12.942,icu,2023-11-16
2020,41,Total,122,2020-10-04,2020-10-10,5562663,2.193,icu,2023-11-16
2020,42,0-4,0,2020-10-11,2020-10-17,351664,0,icu,2023-11-16
2020,42,12-17,0,2020-10-11,2020-10-17,433734,0,icu,2023-11-16
2020,42,18-49,18,2020-10-11,2020-10-17,2294817,0.784,icu,2023-11-16
2020,42,5-11,0,2020-10-11,2020-10-17,509735,0,icu,2023-11-16
2020,42,50-64,31,2020-10-11,2020-10-17,1114015,2.783,icu,2023-11-16
2020,42,65-74,26,2020-10-11,2020-10-17,490739,5.298,icu,2023-11-16
2020,42,75-84,32,2020-10-11,2020-10-17,252053,12.696,icu,2023-11-16
2020,42,85+,12,2020-10-11,2020-10-17,115906,10.353,icu,2023-11-16
2020,42,Total,119,2020-10-11,2020-10-17,5562663,2.139,icu,2023-11-16
2020,43,0-4,0,2020-10-18,2020-10-24,351664,0,icu,2023-11-16
2020,43,12-17,1,2020-10-18,2020-10-24,433734,0.231,icu,2023-11-16
2020,43,18-49,25,2020-10-18,2020-10-24,2294817,1.089,icu,2023-11-16
2020,43,5-11,0,2020-10-18,2020-10-24,509735,0,icu,2023-11-16
2020,43,50-64,51,2020-10-18,2020-10-24,1114015,4.578,icu,2023-11-16
2020,43,65-74,30,2020-10-18,2020-10-24,490739,6.113,icu,2023-11-16
2020,43,75-84,25,2020-10-18,2020-10-24,252053,9.919,icu,2023-11-16
2020,43,85+,13,2020-10-18,2020-10-24,115906,11.216,icu,2023-11-16
2020,43,Total,145,2020-10-18,2020-10-24,5562663,2.607,icu,2023-11-16
2020,44,0-4,1,2020-10-25,2020-10-31,351664,0.284,icu,2023-11-16
2020,44,12-17,4,2020-10-25,2020-10-31,433734,0.922,icu,2023-11-16
2020,44,18-49,25,2020-10-25,2020-10-31,2294817,1.089,icu,2023-11-16
2020,44,5-11,1,2020-10-25,2020-10-31,509735,0.196,icu,2023-11-16
2020,44,50-64,39,2020-10-25,2020-10-31,1114015,3.501,icu,2023-11-16
2020,44,65-74,46,2020-10-25,2020-10-31,490739,9.374,icu,2023-11-16
2020,44,75-84,37,2020-10-25,2020-10-31,252053,14.679,icu,2023-11-16
2020,44,85+,21,2020-10-25,2020-10-31,115906,18.118,icu,2023-11-16
2020,44,Total,174,2020-10-25,2020-10-31,5562663,3.128,icu,2023-11-16
2020,45,0-4,2,2020-11-01,2020-11-07,351664,0.569,icu,2023-11-16
2020,45,12-17,8,2020-11-01,2020-11-07,433734,1.844,icu,2023-11-16
2020,45,18-49,39,2020-11-01,2020-11-07,2294817,1.699,icu,2023-11-16
2020,45,5-11,2,2020-11-01,2020-11-07,509735,0.392,icu,2023-11-16
2020,45,50-64,51,2020-11-01,2020-11-07,1114015,4.578,icu,2023-11-16
2020,45,65-74,69,2020-11-01,2020-11-07,490739,14.06,icu,2023-11-16
2020,45,75-84,50,2020-11-01,2020-11-07,252053,19.837,icu,2023-11-16
2020,45,85+,18,2020-11-01,2020-11-07,115906,15.53,icu,2023-11-16
2020,45,Total,239,2020-11-01,2020-11-07,5562663,4.297,icu,2023-11-16
2020,46,0-4,4,2020-11-08,2020-11-14,351664,1.137,icu,2023-11-16
2020,46,12-17,4,2020-11-08,2020-11-14,433734,0.922,icu,2023-11-16
2020,46,18-49,35,2020-11-08,2020-11-14,2294817,1.525,icu,2023-11-16
2020,46,5-11,2,2020-11-08,2020-11-14,509735,0.392,icu,2023-11-16
2020,46,50-64,58,2020-11-08,2020-11-14,1114015,5.206,icu,2023-11-16
2020,46,65-74,95,2020-11-08,2020-11-14,490739,19.359,icu,2023-11-16
2020,46,75-84,46,2020-11-08,2020-11-14,252053,18.25,icu,2023-11-16
2020,46,85+,18,2020-11-08,2020-11-14,115906,15.53,icu,2023-11-16
2020,46,Total,262,2020-11-08,2020-11-14,5562663,4.71,icu,2023-11-16
2020,47,0-4,1,2020-11-15,2020-11-21,351664,0.284,icu,2023-11-16
2020,47,12-17,7,2020-11-15,2020-11-21,433734,1.614,icu,2023-11-16
2020,47,18-49,34,2020-11-15,2020-11-21,2294817,1.482,icu,2023-11-16
2020,47,5-11,0,2020-11-15,2020-11-21,509735,0,icu,2023-11-16
2020,47,50-64,72,2020-11-15,2020-11-21,1114015,6.463,icu,2023-11-16
2020,47,65-74,90,2020-11-15,2020-11-21,490739,18.34,icu,2023-11-16
2020,47,75-84,64,2020-11-15,2020-11-21,252053,25.391,icu,2023-11-16
2020,47,85+,27,2020-11-15,2020-11-21,115906,23.295,icu,2023-11-16
2020,47,Total,295,2020-11-15,2020-11-21,5562663,5.303,icu,2023-11-16
2020,48,0-4,1,2020-11-22,2020-11-28,351664,0.284,icu,2023-11-16
2020,48,12-17,2,2020-11-22,2020-11-28,433734,0.461,icu,2023-11-16
2020,48,18-49,27,2020-11-22,2020-11-28,2294817,1.177,icu,2023-11-16
2020,48,5-11,0,2020-11-22,2020-11-28,509735,0,icu,2023-11-16
2020,48,50-64,92,2020-11-22,2020-11-28,1114015,8.258,icu,2023-11-16
2020,48,65-74,90,2020-11-22,2020-11-28,490739,18.34,icu,2023-11-16
2020,48,75-84,78,2020-11-22,2020-11-28,252053,30.946,icu,2023-11-16
2020,48,85+,23,2020-11-22,2020-11-28,115906,19.844,icu,2023-11-16
2020,48,Total,313,2020-11-22,2020-11-28,5562663,5.627,icu,2023-11-16
2020,49,0-4,1,2020-11-29,2020-12-05,351664,0.284,icu,2023-11-16
2020,49,12-17,2,2020-11-29,2020-12-05,433734,0.461,icu,2023-11-16
2020,49,18-49,28,2020-11-29,2020-12-05,2294817,1.22,icu,2023-11-16
2020,49,5-11,3,2020-11-29,2020-12-05,509735,0.589,icu,2023-11-16
2020,49,50-64,62,2020-11-29,2020-12-05,1114015,5.565,icu,2023-11-16
2020,49,65-74,64,2020-11-29,2020-12-05,490739,13.042,icu,2023-11-16
2020,49,75-84,46,2020-11-29,2020-12-05,252053,18.25,icu,2023-11-16
2020,49,85+,23,2020-11-29,2020-12-05,115906,19.844,icu,2023-11-16
2020,49,Total,229,2020-11-29,2020-12-05,5562663,4.117,icu,2023-11-16
2020,50,0-4,1,2020-12-06,2020-12-12,351664,0.284,icu,2023-11-16
2020,50,12-17,1,2020-12-06,2020-12-12,433734,0.231,icu,2023-11-16
2020,50,18-49,47,2020-12-06,2020-12-12,2294817,2.048,icu,2023-11-16
2020,50,5-11,3,2020-12-06,2020-12-12,509735,0.589,icu,2023-11-16
2020,50,50-64,57,2020-12-06,2020-12-12,1114015,5.117,icu,2023-11-16
2020,50,65-74,61,2020-12-06,2020-12-12,490739,12.43,icu,2023-11-16
2020,50,75-84,44,2020-12-06,2020-12-12,252053,17.457,icu,2023-11-16
2020,50,85+,24,2020-12-06,2020-12-12,115906,20.706,icu,2023-11-16
